2064,12,86,1425,34,2021-07-25 00:03
2065,14,80,1507,38,2021-08-16 00:04
2066,20,74,1894,31,2021-10-11 00:05
2067,18,73,1555,30,2021-10-26 00:06
2068,1,73,1124,34,2021-12-20 00:07
2069,8,82,2517,38,2021-06-08 00:08
2070,9,82,1056,36,2021-04-19 00:09
2071,13,85,1909,35,2021-03-10 00:00
2072,10,72,1428,38,2021-05-28 00:01
2073,7,81,2411,31,2021-06-28 00:02
2074,7,77,2243,33,2021-03-04 00:03
2075,19,86,2925,31,2021-03-15 00:04
2076,14,79,1749,35,2021-11-11 00:05
2077,19,74,1768,36,2021-06-19 00:06
2078,12,74,2285,34,2021-07-12 00:07
2079,7,76,1557,35,2021-11-15 00:08
2080,15,85,2481,32,2021-06-20 00:09
2081,20,80,2714,36,2021-04-19 00:00
2082,1,82,1196,32,2021-12-28 00:01
2083,11,77,2404,31,2021-09-07 00:02
2084,2,73,2886,36,2021-04-19 00:03
2085,7,81,1178,31,2021-06-20 00:04
2086,6,85,1878,29,2021-12-02 00:05
2087,1,71,1633,32,2021-12-29 00:06
2088,17,82,1962,29,2021-03-31 00:07
2089,10,72,2996,33,2021-12-12 00:08
2090,2,72,2186,34,2021-01-01 00:09
2091,19,77,1747,30,2021-05-20 00:00
2092,16,86,1322,30,2021-10-29 00:01
2093,7,84,2000,37,2021-04-19 00:02
2094,15,79,1671,33,2021-08-20 00:03
2095,2,78,2463,30,2021-10-27 00:04
2096,17,78,2466,36,2021-04-07 00:05
2097,6,71,2469,29,2021-02-17 00:06
2098,13,70,2995,37,2021-07-18 00:07
2099,5,70,2286,30,2021-08-12 00:08
2100,1,74,2811,31,2021-04-13 00:09
2101,5,71,2258,29,2021-08-11 00:00
2102,12,86,1932,35,2021-11-26 00:01
2103,16,80,2931,30,2021-01-22 00:02
2104,19,70,1126,37,2021-04-04 00:03
2105,4,79,1927,29,2021-04-16 00:04
2106,20,80,1570,32,2021-02-10 00:05
2107,14,73,2854,35,2021-06-19 00:06
2108,11,84,2154,32,2021-02-03 00:07
2109,10,77,2832,35,2021-08-04 00:08
2110,14,80,2418,35,2021-06-05 00:09
2111,15,71,2677,37,2021-12-05 00:00
2112,7,71,2992,33,2021-05-06 00:01
2113,13,83,2413,35,2021-08-21 00:02
2114,14,77,1810,31,2021-09-04 00:03
2115,11,73,1380,36,2021-02-03 00:04
2116,3,71,1601,29,2021-11-16 00:05
2117,13,75,2293,35,2021-09-12 00:06
2118,13,77,1093,32,2021-01-04 00:07
2119,7,75,2568,36,2021-06-29 00:08
2120,9,82,2044,38,2021-01-25 00:09
2121,12,81,1669,30,2021-10-08 00:00
2122,20,72,2366,35,2021-06-18 00:01
2123,19,81,1159,30,2021-03-14 00:02
2124,18,70,2112,36,2021-01-27 00:03
2125,8,85,1012,33,2021-05-02 00:04
2126,17,79,2791,37,2021-04-26 00:05
2127,16,77,2434,29,2021-07-15 00:06
2128,4,85,1128,37,2021-01-17 00:07
2129,17,83,2677,37,2021-11-16 00:08
2130,13,85,1053,30,2021-05-12 00:09
2131,12,71,2806,29,2021-05-01 00:00
2132,4,75,1447,33,2021-12-08 00:01
2133,12,75,1141,33,2021-06-04 00:02
2134,8,70,1004,31,2021-05-01 00:03
2135,16,81,2351,33,2021-10-23 00:04
2136,16,75,1720,34,2021-09-10 00:05
2137,12,74,2798,34,2021-07-20 00:06
2138,11,83,2801,34,2021-03-07 00:07
2139,13,79,2630,37,2021-06-12 00:08
2140,13,73,2779,37,2021-11-18 00:09
2141,2,83,2654,31,2021-07-03 00:00
2142,1,85,1531,38,2021-07-06 00:01
2143,1,75,2629,32,2021-01-02 00:02
2144,20,81,1922,34,2021-05-03 00:03
2145,20,85,1310,29,2021-11-17 00:04
2146,12,76,2938,36,2021-04-08 00:05
2147,4,75,2977,32,2021-12-28 00:06
2148,7,79,1841,37,2021-03-05 00:07
2149,8,79,1223,30,2021-01-09 00:08
2150,11,70,2294,31,2021-11-21 00:09
2151,8,75,2124,36,2021-03-24 00:00
2152,7,76,2641,38,2021-12-03 00:01
2153,18,72,1508,37,2021-05-12 00:02
2154,1,73,2785,32,2021-08-07 00:03
2155,18,81,1093,29,2021-02-09 00:04
2156,4,86,1736,35,2021-06-04 00:05
2157,5,71,2237,36,2021-10-02 00:06
2158,10,78,1985,37,2021-11-24 00:07
2159,9,70,2517,36,2021-03-27 00:08
2160,5,85,1803,38,2021-03-07 00:09
2161,16,84,1264,35,2021-09-24 00:00
2162,19,72,1399,30,2021-12-04 00:01
2163,8,83,1660,35,2021-12-08 00:02
2164,5,75,2105,29,2021-04-30 00:03
2165,16,84,1092,38,2021-09-17 00:04
2166,12,82,2423,31,2021-06-14 00:05
2167,6,75,1134,31,2021-08-10 00:06
2168,8,82,2123,33,2021-06-23 00:07
2169,7,74,1042,34,2021-04-29 00:08
2170,19,84,2110,29,2021-10-29 00:09
2171,7,84,2274,31,2021-02-15 00:00
2172,6,85,2558,38,2021-04-20 00:01
2173,1,82,2137,37,2021-09-20 00:02
2174,15,75,2830,34,2021-02-09 00:03
2175,6,80,1866,31,2021-09-05 00:04
2176,6,72,2264,30,2021-11-09 00:05
2177,16,73,2134,31,2021-03-12 00:06
2178,13,72,1372,31,2021-08-17 00:07
2179,16,86,2979,30,2021-06-21 00:08
2180,3,72,1907,34,2021-06-06 00:09
2181,4,70,2809,36,2021-07-24 00:00
2182,3,77,2580,37,2021-06-05 00:01
2183,14,74,1414,34,2021-11-04 00:02
2184,2,84,1249,33,2021-11-12 00:03
2185,5,76,2327,30,2021-03-21 00:04
2186,13,81,1084,30,2021-06-09 00:05
2187,17,79,1987,33,2021-07-05 00:06
2188,4,81,1168,34,2021-11-26 00:07
2189,6,78,2537,29,2021-06-20 00:08
2190,11,84,2280,30,2021-08-04 00:09
2191,17,86,1687,35,2021-11-13 00:00
2192,18,78,1112,30,2021-07-30 00:01
2193,13,70,1652,37,2021-06-15 00:02
2194,15,82,2276,29,2021-05-27 00:03
2195,7,83,1058,34,2021-05-13 00:04
2196,5,73,2648,29,2021-01-11 00:05
2197,19,79,1301,35,2021-03-30 00:06
2198,4,73,2791,38,2021-07-12 00:07
2199,6,85,1365,33,2021-05-31 00:08
2200,14,82,1751,37,2021-02-23 00:09
2201,5,75,2796,32,2021-12-01 00:00
2202,18,80,2555,36,2021-12-05 00:01
2203,18,85,1969,32,2021-10-09 00:02
2204,8,80,2651,29,2021-11-07 00:03
2205,8,71,1596,29,2021-06-28 00:04
2206,9,76,1428,35,2021-06-11 00:05
2207,6,73,2633,30,2021-09-10 00:06
2208,18,85,2337,35,2021-01-18 00:07
2209,6,76,1827,35,2021-12-28 00:08
2210,20,86,1808,35,2021-06-22 00:09
2211,1,74,2356,37,2021-12-11 00:00
2212,18,74,2933,35,2021-04-02 00:01
2213,16,85,1304,36,2021-12-31 00:02
2214,11,73,1025,36,2021-04-07 00:03
2215,4,75,1038,31,2021-11-08 00:04
2216,12,72,2912,35,2021-05-10 00:05
2217,8,83,2427,31,2021-06-06 00:06
2218,10,79,1133,34,2021-06-28 00:07
2219,14,85,2692,33,2021-11-30 00:08
2220,7,71,1405,30,2021-03-17 00:09
2221,5,74,2625,32,2021-07-13 00:00
2222,14,82,2421,38,2021-11-13 00:01
2223,10,80,1235,35,2021-11-06 00:02
2224,17,85,2044,30,2021-07-14 00:03
2225,15,77,1584,35,2021-09-25 00:04
2226,7,79,2977,37,2021-12-19 00:05
2227,3,78,1230,32,2021-12-03 00:06
2228,15,78,1386,33,2021-01-10 00:07
2229,18,81,2368,38,2021-04-28 00:08
2230,2,75,1596,35,2021-03-17 00:09
2231,16,72,1353,38,2021-02-21 00:00
2232,10,78,2327,33,2021-05-10 00:01
2233,15,84,1320,37,2021-05-27 00:02
2234,9,73,2868,36,2021-07-10 00:03
2235,2,81,1799,34,2021-04-17 00:04
2236,2,80,2167,37,2021-01-11 00:05
2237,5,75,1893,37,2021-01-28 00:06
2238,2,86,2494,37,2021-05-13 00:07
2239,15,76,2252,37,2021-08-24 00:08
2240,6,70,2873,32,2021-05-28 00:09
2241,11,72,1156,31,2021-08-21 00:00
2242,7,71,1878,36,2021-01-27 00:01
2243,10,86,1595,38,2021-03-05 00:02
2244,14,70,2111,37,2021-08-20 00:03
2245,19,76,2083,34,2021-05-11 00:04
2246,8,83,1856,34,2021-01-16 00:05
2247,14,74,1092,36,2021-11-30 00:06
2248,3,85,1747,38,2021-03-11 00:07
2249,13,83,2406,37,2021-12-16 00:08
2250,18,70,1269,38,2021-02-09 00:09
2251,19,77,1266,33,2021-01-22 00:00
2252,2,81,2518,38,2021-09-02 00:01
2253,13,71,1169,31,2021-04-20 00:02
2254,15,80,1579,37,2021-11-21 00:03
2255,7,83,1477,35,2021-01-20 00:04
2256,14,78,2559,37,2021-08-12 00:05
2257,14,77,1955,31,2021-02-05 00:06
2258,11,75,1668,29,2021-12-16 00:07
2259,13,75,2993,34,2021-04-19 00:08
2260,1,80,2001,38,2021-08-25 00:09
2261,14,73,2666,36,2021-05-24 00:00
2262,1,75,2705,32,2021-10-14 00:01
2263,8,80,1762,33,2021-10-14 00:02
2264,9,84,2932,35,2021-11-04 00:03
2265,17,81,2310,34,2021-04-18 00:04
2266,16,85,2973,34,2021-08-28 00:05
2267,5,84,2446,33,2021-01-23 00:06
2268,9,73,2737,38,2021-11-21 00:07
2269,2,86,2094,30,2021-07-14 00:08
2270,18,73,1761,35,2021-02-09 00:09
2271,11,70,1425,33,2021-08-25 00:00
2272,1,75,2422,33,2021-02-28 00:01
2273,16,71,1390,37,2021-07-05 00:02
2274,3,73,2567,30,2021-06-02 00:03
2275,14,75,2644,38,2021-04-19 00:04
2276,20,76,2053,30,2021-05-23 00:05
2277,10,74,2533,34,2021-02-08 00:06
2278,14,80,1639,33,2021-10-23 00:07
2279,12,72,2526,38,2021-10-10 00:08
2280,15,79,2732,38,2021-02-24 00:09
2281,10,79,2430,36,2021-04-10 00:00
2282,14,79,1880,33,2021-05-22 00:01
2283,11,81,2477,32,2021-06-15 00:02
2284,5,82,1412,33,2021-01-16 00:03
2285,9,73,2849,31,2021-05-04 00:04
2286,14,76,2844,29,2021-07-03 00:05
2287,16,81,1811,37,2021-11-11 00:06
2288,8,79,1375,30,2021-07-24 00:07
2289,2,73,1591,31,2021-11-17 00:08
2290,19,85,1308,38,2021-09-26 00:09
2291,9,82,2082,34,2021-03-02 00:00
2292,9,70,2062,37,2021-03-03 00:01
2293,7,86,2645,38,2021-07-28 00:02
2294,18,85,1641,30,2021-02-05 00:03
2295,3,72,1670,31,2021-04-14 00:04
2296,8,79,2648,36,2021-07-02 00:05
2297,12,75,2231,31,2021-09-17 00:06
2298,2,84,2509,30,2021-06-11 00:07
2299,11,72,1781,32,2021-06-12 00:08
2300,13,84,2981,35,2021-03-15 00:09
2301,13,75,2758,31,2021-09-11 00:00
2302,15,73,2821,30,2021-05-08 00:01
2303,20,70,2320,33,2021-11-18 00:02
2304,13,83,1370,37,2021-01-30 00:03
2305,9,75,2826,30,2021-09-21 00:04
2306,7,77,1702,32,2021-07-14 00:05
2307,19,77,2264,37,2021-06-26 00:06
2308,14,75,1483,35,2021-02-25 00:07
2309,8,80,1305,36,2021-12-20 00:08
2310,11,77,2261,30,2021-06-13 00:09
2311,5,78,1807,37,2021-04-12 00:00
2312,13,75,2447,33,2021-09-28 00:01
2313,6,73,2383,30,2021-12-06 00:02
2314,9,83,2095,36,2021-07-08 00:03
2315,1,77,1358,36,2021-01-07 00:04
2316,18,83,1021,35,2021-08-10 00:05
2317,9,81,2700,30,2021-07-01 00:06
2318,6,75,1321,30,2021-01-08 00:07
2319,11,80,1347,34,2021-02-22 00:08
2320,11,75,2314,37,2021-01-27 00:09
2321,1,71,2000,35,2021-05-19 00:00
2322,2,78,2103,29,2021-09-04 00:01
2323,14,73,1700,35,2021-04-08 00:02
2324,9,71,1167,32,2021-01-29 00:03
2325,16,71,2516,36,2021-04-28 00:04
2326,9,81,2159,31,2021-03-05 00:05
2327,18,78,1121,29,2021-05-12 00:06
2328,17,75,2141,30,2021-07-06 00:07
2329,11,86,1158,32,2021-04-09 00:08
2330,15,77,1362,33,2021-01-08 00:09
2331,17,86,2220,33,2021-01-13 00:00
2332,13,77,2051,34,2021-12-03 00:01
2333,18,75,2807,35,2021-02-02 00:02
2334,9,85,1630,32,2021-03-12 00:03
2335,6,78,2044,37,2021-06-11 00:04
2336,11,82,2987,33,2021-03-09 00:05
2337,13,70,1661,37,2021-10-20 00:06
2338,12,72,2207,38,2021-07-11 00:07
2339,17,73,1571,29,2021-06-21 00:08
2340,4,81,1077,31,2021-02-12 00:09
2341,18,82,1939,36,2021-04-02 00:00
2342,1,80,1587,29,2021-12-26 00:01
2343,11,86,1417,32,2021-03-27 00:02
2344,5,80,1246,37,2021-11-30 00:03
2345,9,81,2241,34,2021-01-17 00:04
2346,12,70,2669,37,2021-09-30 00:05
2347,1,79,2237,32,2021-07-21 00:06
2348,11,76,1161,36,2021-04-02 00:07
2349,3,85,2322,38,2021-12-24 00:08
2350,4,78,1424,38,2021-04-05 00:09
2351,7,83,2920,33,2021-07-18 00:00
2352,10,81,2115,29,2021-08-10 00:01
2353,16,76,2672,37,2021-01-03 00:02
2354,4,81,2437,38,2021-06-29 00:03
2355,16,81,1335,34,2021-05-26 00:04
2356,12,70,1006,32,2021-06-27 00:05
2357,17,80,1799,37,2021-12-05 00:06
2358,9,84,2007,29,2021-01-02 00:07
2359,4,71,1756,38,2021-07-24 00:08
2360,12,83,1297,38,2021-06-18 00:09
2361,3,74,2798,33,2021-05-03 00:00
2362,10,83,2162,32,2021-11-19 00:01
2363,9,82,2669,31,2021-01-10 00:02
2364,11,85,2162,31,2021-09-23 00:03
2365,4,81,2237,31,2021-09-23 00:04
2366,12,70,1849,33,2021-11-08 00:05
2367,9,80,1078,36,2021-03-30 00:06
2368,9,84,1944,36,2021-07-03 00:07
2369,5,70,1768,38,2021-04-11 00:08
2370,17,80,1586,36,2021-01-13 00:09
2371,8,85,2835,29,2021-06-23 00:00
2372,8,74,2502,36,2021-12-13 00:01
2373,9,86,1108,30,2021-08-04 00:02
2374,12,84,2277,34,2021-11-11 00:03
2375,6,84,2681,34,2021-03-06 00:04
2376,6,74,2069,30,2021-05-11 00:05
2377,9,80,1235,32,2021-06-04 00:06
2378,4,74,1465,34,2021-07-18 00:07
2379,3,84,1659,36,2021-10-22 00:08
2380,3,84,1377,30,2021-03-03 00:09
2381,19,74,2872,34,2021-10-10 00:00
2382,5,80,2630,29,2021-02-25 00:01
2383,15,80,2647,34,2021-01-09 00:02
2384,14,84,2705,34,2021-09-17 00:03
2385,11,75,1411,29,2021-10-28 00:04
2386,15,75,1249,34,2021-02-22 00:05
2387,8,81,2255,36,2021-03-30 00:06
2388,1,73,2610,31,2021-04-10 00:07
2389,4,81,1132,37,2021-08-08 00:08
2390,18,70,1320,32,2021-11-15 00:09
2391,1,83,1639,33,2021-01-30 00:00
2392,7,83,1585,35,2021-08-14 00:01
2393,17,84,1186,31,2021-08-10 00:02
2394,11,83,1130,37,2021-06-30 00:03
2395,14,70,1450,33,2021-08-27 00:04
2396,2,72,2555,32,2021-06-04 00:05
2397,7,81,2276,32,2021-04-18 00:06
2398,17,78,1479,33,2021-03-01 00:07
2399,11,85,2241,38,2021-03-07 00:08
2400,5,78,1463,36,2021-07-24 00:09
2401,6,83,1052,33,2021-12-22 00:00
2402,10,74,2391,35,2021-02-16 00:01
2403,14,72,2719,35,2021-04-15 00:02
2404,14,77,2680,36,2021-04-24 00:03
2405,7,77,2122,32,2021-02-15 00:04
2406,15,75,1606,30,2021-08-16 00:05
2407,10,81,2728,36,2021-08-13 00:06
2408,16,72,1672,37,2021-09-22 00:07
2409,4,79,2586,31,2021-06-04 00:08
2410,9,83,2931,34,2021-02-11 00:09
2411,18,73,1452,34,2021-07-01 00:00
2412,3,81,2687,38,2021-04-24 00:01
2413,5,86,1767,37,2021-06-29 00:02
2414,15,84,1852,37,2021-05-19 00:03
2415,2,77,1319,35,2021-09-16 00:04
2416,17,85,2212,33,2021-03-30 00:05
2417,6,71,1498,35,2021-08-11 00:06
2418,6,71,1974,34,2021-08-07 00:07
2419,6,82,1147,35,2021-12-02 00:08
2420,15,76,1866,33,2021-03-14 00:09
2421,9,81,2382,34,2021-02-01 00:00
2422,7,85,1874,36,2021-12-23 00:01
2423,11,84,2681,31,2021-04-19 00:02
2424,20,72,1990,34,2021-08-05 00:03
2425,15,71,2779,34,2021-06-03 00:04
2426,2,74,2119,37,2021-10-12 00:05
2427,9,86,1019,30,2021-07-11 00:06
2428,20,84,2689,35,2021-03-09 00:07
2429,16,72,1282,37,2021-09-04 00:08
2430,1,82,1852,32,2021-03-17 00:09
2431,6,71,2503,34,2021-08-30 00:00
2432,18,72,2668,31,2021-10-14 00:01
2433,11,76,1225,38,2021-11-04 00:02
2434,7,86,1695,35,2021-06-08 00:03
2435,13,74,2379,37,2021-09-16 00:04
2436,6,71,2648,38,2021-10-04 00:05
2437,5,84,2605,29,2021-02-25 00:06
2438,12,70,2278,30,2021-03-26 00:07
2439,5,71,2715,34,2021-06-22 00:08
2440,5,78,2645,30,2021-03-21 00:09
2441,18,73,2301,35,2021-01-04 00:00
2442,3,84,1344,38,2021-03-31 00:01
2443,5,70,1750,29,2021-01-29 00:02
2444,10,84,1045,35,2021-04-25 00:03
2445,4,76,2577,29,2021-02-07 00:04
2446,12,82,2625,29,2021-05-07 00:05
2447,12,84,1285,29,2021-11-02 00:06
2448,15,78,1835,31,2021-02-21 00:07
2449,20,75,1913,36,2021-02-23 00:08
2450,4,86,1734,29,2021-06-08 00:09
2451,4,79,1929,29,2021-01-04 00:00
2452,12,86,2709,31,2021-04-27 00:01
2453,9,79,2243,31,2021-06-05 00:02
2454,16,77,2860,38,2021-08-07 00:03
2455,1,75,2547,33,2021-03-05 00:04
2456,4,74,1339,32,2021-02-09 00:05
2457,15,75,1210,30,2021-05-04 00:06
2458,10,81,2611,29,2021-06-27 00:07
2459,14,72,1035,37,2021-10-09 00:08
2460,7,78,1125,34,2021-01-14 00:09
2461,5,72,2536,34,2021-12-17 00:00
2462,3,73,2791,38,2021-08-12 00:01
2463,5,78,1011,37,2021-08-27 00:02
2464,19,84,2698,32,2021-10-07 00:03
2465,15,73,1405,36,2021-08-06 00:04
2466,3,73,2470,33,2021-03-19 00:05
2467,19,86,1647,29,2021-07-02 00:06
2468,15,77,1696,32,2021-03-17 00:07
2469,2,83,1256,32,2021-07-12 00:08
2470,18,73,1495,30,2021-10-07 00:09
2471,7,74,1526,31,2021-05-07 00:00
2472,12,80,1214,36,2021-08-26 00:01
2473,4,81,2178,33,2021-11-01 00:02
2474,13,85,1625,35,2021-05-18 00:03
2475,1,85,2159,29,2021-07-30 00:04
2476,15,73,2104,33,2021-04-09 00:05
2477,15,85,1644,36,2021-07-10 00:06
2478,13,70,1428,29,2021-07-21 00:07
2479,12,86,2400,38,2021-06-24 00:08
2480,19,71,1259,38,2021-05-30 00:09
2481,9,82,2429,33,2021-06-17 00:00
2482,3,71,2406,36,2021-12-09 00:01
2483,2,73,2729,31,2021-11-16 00:02
2484,8,81,1890,29,2021-06-02 00:03
2485,17,74,2429,34,2021-10-20 00:04
2486,4,71,1165,37,2021-01-09 00:05
2487,10,72,2521,37,2021-01-13 00:06
2488,11,76,2206,34,2021-11-18 00:07
2489,10,71,1408,36,2021-09-27 00:08
2490,15,77,1057,31,2021-02-21 00:09
2491,11,84,1739,35,2021-11-04 00:00
2492,9,82,2128,29,2021-07-14 00:01
2493,17,81,1006,31,2021-06-01 00:02
2494,15,75,1002,31,2021-09-13 00:03
2495,7,86,2510,33,2021-03-05 00:04
2496,3,83,1576,38,2021-05-13 00:05
2497,19,84,2176,30,2021-10-13 00:06
2498,15,82,2673,32,2021-08-01 00:07
2499,20,86,2686,38,2021-07-28 00:08
2500,15,70,2724,35,2021-03-28 00:09
2501,7,84,1632,32,2021-11-27 00:00
2502,13,73,2557,29,2021-10-14 00:01
2503,6,84,2042,35,2021-12-04 00:02
2504,1,85,1209,37,2021-08-03 00:03
2505,19,70,1264,29,2021-03-16 00:04
2506,11,82,1127,36,2021-07-16 00:05
2507,19,72,1393,31,2021-07-18 00:06
2508,8,81,1107,35,2021-08-01 00:07
2509,18,76,1389,34,2021-09-04 00:08
2510,15,71,2457,38,2021-02-07 00:09
2511,19,83,2113,33,2021-08-23 00:00
2512,14,75,1165,33,2021-12-22 00:01
2513,19,79,2804,33,2021-11-26 00:02
2514,6,77,1387,35,2021-12-25 00:03
2515,13,73,1016,34,2021-01-27 00:04
2516,3,83,2358,37,2021-08-14 00:05
2517,5,70,2914,29,2021-11-26 00:06
2518,16,74,2335,30,2021-06-18 00:07
2519,5,72,1396,36,2021-08-30 00:08
2520,15,72,2221,30,2021-01-12 00:09
2521,9,76,2354,32,2021-12-23 00:00
2522,20,86,2551,31,2021-07-20 00:01
2523,8,76,1286,33,2021-07-14 00:02
2524,17,76,1867,36,2021-02-14 00:03
2525,4,86,2691,35,2021-02-18 00:04
2526,17,77,2666,31,2021-12-23 00:05
2527,8,81,2592,34,2021-04-30 00:06
2528,1,73,2097,33,2021-04-19 00:07
2529,2,80,1231,33,2021-01-15 00:08
2530,9,70,1881,31,2021-10-24 00:09
2531,20,76,1959,32,2021-12-05 00:00
2532,12,71,1465,37,2021-10-27 00:01
2533,1,73,1280,36,2021-12-14 00:02
2534,15,78,1730,31,2021-12-19 00:03
2535,19,82,1700,38,2021-10-12 00:04
2536,3,71,1354,37,2021-07-26 00:05
2537,11,75,1275,30,2021-07-15 00:06
2538,5,82,2995,32,2021-12-11 00:07
2539,14,86,1848,34,2021-12-16 00:08
2540,7,74,2415,29,2021-03-24 00:09
2541,5,78,1029,29,2021-12-10 00:00
2542,12,77,2483,31,2021-01-26 00:01
2543,4,79,2705,35,2021-07-12 00:02
2544,19,84,2625,29,2021-07-11 00:03
2545,2,74,1552,31,2021-07-05 00:04
2546,14,70,2107,33,2021-06-23 00:05
2547,8,79,1779,37,2021-01-06 00:06
2548,12,86,2736,36,2021-03-20 00:07
2549,7,79,2594,37,2021-11-03 00:08
2550,7,81,1717,30,2021-12-11 00:09
2551,15,82,2025,31,2021-10-13 00:00
2552,20,80,1124,30,2021-05-08 00:01
2553,6,81,2429,31,2021-06-22 00:02
2554,1,85,2804,30,2021-05-03 00:03
2555,4,83,2825,37,2021-08-10 00:04
2556,7,73,2694,30,2021-06-14 00:05
2557,20,71,1706,29,2021-04-21 00:06
2558,12,78,2435,36,2021-12-12 00:07
2559,9,84,2909,31,2021-04-16 00:08
2560,6,75,2037,33,2021-11-21 00:09
2561,16,77,2814,32,2021-05-12 00:00
2562,11,75,1496,29,2021-09-02 00:01
2563,17,82,2811,30,2021-01-11 00:02
2564,14,75,1001,30,2021-08-13 00:03
2565,7,81,1717,31,2021-09-23 00:04
2566,10,73,2539,32,2021-09-12 00:05
2567,7,73,1220,38,2021-03-01 00:06
2568,20,71,2354,29,2021-03-10 00:07
2569,11,82,2029,33,2021-08-20 00:08
2570,14,85,2920,33,2021-09-02 00:09
2571,13,83,2191,30,2021-07-16 00:00
2572,20,73,1570,35,2021-10-06 00:01
2573,2,79,1170,35,2021-04-15 00:02
2574,12,80,2051,32,2021-07-16 00:03
2575,14,76,2500,35,2021-01-25 00:04
2576,20,78,2782,37,2021-05-01 00:05
2577,7,79,2818,32,2021-04-25 00:06
2578,15,70,2537,33,2021-06-22 00:07
2579,11,72,1098,36,2021-02-25 00:08
2580,5,76,2248,30,2021-11-23 00:09
2581,19,82,1544,35,2021-11-08 00:00
2582,16,81,2569,35,2021-03-22 00:01
2583,7,83,2049,34,2021-01-31 00:02
2584,13,70,2416,31,2021-11-30 00:03
2585,3,74,2678,37,2021-09-19 00:04
2586,5,84,2234,37,2021-10-30 00:05
2587,4,86,2058,35,2021-12-28 00:06
2588,5,71,2973,29,2021-04-20 00:07
2589,15,73,1459,33,2021-04-29 00:08
2590,20,71,1882,38,2021-08-22 00:09
2591,10,70,2326,31,2021-05-20 00:00
2592,11,80,2307,34,2021-10-13 00:01
2593,17,73,2992,36,2021-02-18 00:02
2594,14,82,2670,32,2021-04-05 00:03
2595,6,79,1073,38,2021-06-27 00:04
2596,14,86,2913,35,2021-07-19 00:05
2597,17,77,2026,32,2021-06-04 00:06
2598,6,86,1081,30,2021-01-08 00:07
2599,14,77,2235,34,2021-03-15 00:08
2600,9,85,1820,36,2021-02-20 00:09
2601,19,78,1248,30,2021-09-30 00:00
2602,18,85,2440,34,2021-05-06 00:01
2603,10,82,1216,31,2021-05-07 00:02
2604,6,85,1877,31,2021-10-25 00:03
2605,5,78,2700,37,2021-12-05 00:04
2606,4,79,2925,29,2021-04-30 00:05
2607,6,86,1145,36,2021-12-21 00:06
2608,8,72,1053,35,2021-09-06 00:07
2609,11,78,1072,30,2021-10-05 00:08
2610,16,85,1656,35,2021-02-17 00:09
2611,20,76,2046,29,2021-05-01 00:00
2612,17,84,2775,33,2021-01-23 00:01
2613,17,82,2304,34,2021-02-17 00:02
2614,17,82,2389,36,2021-11-04 00:03
2615,18,83,2026,29,2021-03-16 00:04
2616,9,82,2099,33,2021-04-13 00:05
2617,5,76,2073,33,2021-03-03 00:06
2618,15,74,2863,32,2021-12-11 00:07
2619,18,85,1372,37,2021-06-28 00:08
2620,17,74,2542,38,2021-03-03 00:09
2621,10,78,2026,37,2021-12-15 00:00
2622,2,71,1431,33,2021-10-16 00:01
2623,18,79,2833,35,2021-11-27 00:02
2624,6,80,1594,32,2021-10-21 00:03
2625,6,78,1937,34,2021-07-12 00:04
2626,19,71,2109,30,2021-09-24 00:05
2627,9,82,1318,30,2021-07-27 00:06
2628,9,73,2865,36,2021-06-01 00:07
2629,8,75,1248,30,2021-07-17 00:08
2630,19,82,1971,32,2021-12-15 00:09
2631,13,73,1799,32,2021-03-13 00:00
2632,19,81,2557,34,2021-07-09 00:01
2633,16,85,2726,32,2021-11-15 00:02
2634,5,77,2664,34,2021-11-02 00:03
2635,13,74,1815,33,2021-07-20 00:04
2636,19,76,2723,36,2021-11-17 00:05
2637,18,80,2992,35,2021-03-23 00:06
2638,8,81,1441,32,2021-07-09 00:07
2639,18,84,2959,31,2021-02-16 00:08
2640,10,86,1946,29,2021-01-30 00:09
2641,18,86,2230,34,2021-01-19 00:00
2642,8,85,2524,35,2021-11-17 00:01
2643,17,86,2330,34,2021-09-03 00:02
2644,3,86,2620,35,2021-11-08 00:03
2645,6,86,2174,29,2021-02-18 00:04
2646,13,70,2744,32,2021-05-09 00:05
2647,4,86,1826,29,2021-04-23 00:06
2648,6,75,2804,37,2021-02-10 00:07
2649,12,80,1224,30,2021-03-05 00:08
2650,6,75,2927,36,2021-11-24 00:09
2651,16,76,2781,32,2021-09-23 00:00
2652,18,86,1038,31,2021-10-15 00:01
2653,17,80,1227,35,2021-11-09 00:02
2654,20,74,2878,33,2021-06-01 00:03
2655,8,82,2639,32,2021-01-05 00:04
2656,10,76,2764,35,2021-04-08 00:05
2657,15,86,2407,35,2021-11-17 00:06
2658,10,85,2328,30,2021-08-16 00:07
2659,20,79,1160,29,2021-11-18 00:08
2660,12,74,2043,29,2021-11-06 00:09
2661,19,82,2766,31,2021-10-03 00:00
2662,4,78,1057,32,2021-07-14 00:01
2663,1,78,1499,36,2021-08-08 00:02
2664,10,77,2990,31,2021-04-25 00:03
2665,10,75,2149,33,2021-12-27 00:04
2666,10,85,1454,33,2021-07-13 00:05
2667,18,73,1985,34,2021-07-09 00:06
2668,18,82,1894,29,2021-12-21 00:07
2669,10,84,2116,32,2021-06-28 00:08
2670,6,84,1080,34,2021-07-06 00:09
2671,14,86,2448,34,2021-07-23 00:00
