756,su-9577,3,2021-07-09 00:05,2021-04-10 00:05,78,4.55,1.3,210
757,su-9581,4,2021-08-27 00:06,2021-05-09 00:06,19,61.83,1.17,230
758,su-9583,2,2021-02-08 00:07,2021-09-10 00:07,78,18.2,1.11,220
759,su-9588,1,2021-12-18 00:08,2021-07-03 00:08,19,87.97,1.03,210
760,su-9592,5,2021-03-08 00:09,2021-04-05 00:09,78,9.37,1.14,200
761,su-9594,4,2021-05-02 00:00,2021-06-13 00:00,19,24.72,1.3,250
762,su-9595,5,2021-05-24 00:01,2021-12-22 00:01,78,3.58,1.27,210
763,su-9599,2,2021-05-10 00:02,2021-10-01 00:02,19,4.13,1.28,230
764,su-960,4,2021-10-06 00:03,2021-04-13 00:03,78,90.61,1.02,220
765,su-9603,4,2021-03-02 00:04,2021-08-13 00:04,19,43.69,1.59,200
766,su-9609,3,2021-10-18 00:05,2021-01-06 00:05,78,28.56,1.23,230
767,su-961,2,2021-07-24 00:06,2021-09-23 00:06,19,29.36,1.15,220
768,su-9610,1,2021-08-20 00:07,2021-08-16 00:07,78,19.56,1.53,230
769,su-9613,2,2021-03-14 00:08,2021-07-12 00:08,19,53.47,1.56,250
770,su-9614,5,2021-11-30 00:09,2021-11-25 00:09,78,81.85,1.41,220
771,su-9615,5,2021-10-27 00:00,2021-09-29 00:00,19,34.54,1.17,220
772,su-9616,4,2021-10-20 00:01,2021-07-01 00:01,78,16.48,1.56,220
773,su-9618,3,2021-07-30 00:02,2021-08-12 00:02,19,57.32,1.53,220
774,su-9621,3,2021-07-12 00:03,2021-06-10 00:03,78,79.18,1.57,250
775,su-9628,3,2021-10-04 00:04,2021-07-31 00:04,19,57.03,1.05,220
776,su-963,4,2021-01-28 00:05,2021-09-15 00:05,78,25.41,1.19,250
777,su-9637,3,2021-09-22 00:06,2021-07-25 00:06,19,75.14,1.45,210
778,su-9641,2,2021-05-26 00:07,2021-01-30 00:07,78,9.13,1.45,230
779,su-9648,1,2021-01-03 00:08,2021-04-30 00:08,19,56.99,1.22,220
780,su-9649,3,2021-04-23 00:09,2021-11-27 00:09,78,4.56,1.37,210
781,su-9653,5,2021-06-18 00:00,2021-03-16 00:00,19,54.07,1.35,200
782,su-9657,3,2021-10-19 00:01,2021-12-08 00:01,78,92.04,1.3,230
783,su-9662,1,2021-09-19 00:02,2021-07-02 00:02,19,24.74,1.49,200
784,su-9664,2,2021-07-02 00:03,2021-01-14 00:03,78,86.69,1.29,210
785,su-9666,4,2021-07-17 00:04,2021-02-17 00:04,19,27.02,1.06,250
786,su-9669,3,2021-08-13 00:05,2021-11-07 00:05,78,60.95,1.32,230
787,su-9670,4,2021-02-28 00:06,2021-01-18 00:06,19,85.16,1.47,210
788,su-9672,5,2021-01-29 00:07,2021-05-20 00:07,78,42.2,1.04,250
789,su-9676,4,2021-07-19 00:08,2021-11-26 00:08,19,52.27,1.52,210
790,su-9678,1,2021-04-26 00:09,2021-10-22 00:09,78,32.43,1.42,230
791,su-9680,4,2021-03-23 00:00,2021-03-30 00:00,19,84.91,1.01,200
792,su-9681,2,2021-05-14 00:01,2021-03-03 00:01,78,72.98,1.52,230
793,su-9481,1,2021-03-13 00:02,2021-11-14 00:02,19,61.95,1.52,250
794,su-9484,3,2021-09-12 00:03,2021-12-18 00:03,78,16.29,1.22,200
795,su-9489,2,2021-09-01 00:04,2021-10-30 00:04,19,80.77,1.54,230
796,su-9491,2,2021-07-30 00:05,2021-02-08 00:05,78,8.46,1.23,220
797,su-9492,3,2021-12-15 00:06,2021-12-08 00:06,19,85.1,1.0,200
798,su-9496,4,2021-03-09 00:07,2021-10-28 00:07,78,61.71,1.47,250
799,su-9497,2,2021-07-02 00:08,2021-12-11 00:08,19,85.9,1.32,230
800,su-950,4,2021-04-12 00:09,2021-02-01 00:09,78,11.28,1.22,220
801,su-9501,5,2021-05-10 00:00,2021-10-19 00:00,19,63.38,1.37,250
802,su-9505,5,2021-12-06 00:01,2021-03-11 00:01,78,3.21,1.27,220
803,su-9507,2,2021-11-12 00:02,2021-12-01 00:02,19,96.53,1.08,220
804,su-951,2,2021-04-02 00:03,2021-07-02 00:03,78,21.79,1.51,250
805,su-9513,4,2021-06-16 00:04,2021-05-02 00:04,19,31.75,1.0,230
806,su-9514,4,2021-08-30 00:05,2021-04-12 00:05,78,22.86,1.01,230
807,su-9515,1,2021-03-01 00:06,2021-04-14 00:06,19,53.0,1.35,200
808,su-952,5,2021-10-05 00:07,2021-06-27 00:07,78,20.84,1.48,210
809,su-9529,5,2021-07-12 00:08,2021-08-16 00:08,19,49.52,1.48,250
810,su-9530,2,2021-10-12 00:09,2021-08-18 00:09,78,84.08,1.13,250
811,su-9537,3,2021-03-30 00:00,2021-03-29 00:00,19,78.78,1.13,210
812,su-9543,5,2021-11-23 00:01,2021-06-19 00:01,78,75.53,1.3,200
813,su-9547,1,2021-12-13 00:02,2021-03-03 00:02,19,14.42,1.31,250
814,su-9551,3,2021-08-27 00:03,2021-02-20 00:03,78,63.91,1.36,220
815,su-9558,2,2021-03-01 00:04,2021-07-19 00:04,19,80.58,1.55,230
816,su-956,2,2021-10-21 00:05,2021-10-10 00:05,78,83.59,1.22,200
817,su-9562,5,2021-03-17 00:06,2021-06-16 00:06,19,82.63,1.03,220
818,su-9563,4,2021-12-26 00:07,2021-04-08 00:07,78,38.9,1.12,230
819,su-957,5,2021-03-03 00:08,2021-03-21 00:08,19,70.6,1.31,230
820,su-9570,1,2021-11-18 00:09,2021-03-28 00:09,78,82.28,1.09,210
821,su-9572,5,2021-04-11 00:00,2021-06-24 00:00,19,86.29,1.33,210
822,su-9577,2,2021-07-10 00:01,2021-04-05 00:01,78,86.96,1.2,200
823,su-9581,1,2021-07-30 00:02,2021-04-22 00:02,19,88.58,1.26,230
824,su-9583,1,2021-02-12 00:03,2021-05-19 00:03,78,76.74,1.31,230
825,su-9588,3,2021-06-12 00:04,2021-12-09 00:04,19,66.87,1.45,250
826,su-9592,5,2021-04-04 00:05,2021-04-10 00:05,78,53.9,1.5,210
827,su-9594,2,2021-05-24 00:06,2021-07-05 00:06,19,58.11,1.25,250
828,su-9595,1,2021-08-05 00:07,2021-08-14 00:07,78,26.78,1.46,210
829,su-9599,1,2021-08-09 00:08,2021-07-31 00:08,19,9.15,1.1,230
830,su-960,2,2021-09-05 00:09,2021-05-26 00:09,78,28.4,1.44,200
831,su-9603,3,2021-09-01 00:00,2021-12-03 00:00,19,93.16,1.14,250
832,su-9609,3,2021-04-09 00:01,2021-02-05 00:01,78,92.29,1.5,210
833,su-961,2,2021-05-10 00:02,2021-08-23 00:02,19,66.11,1.11,210
834,su-9610,3,2021-04-24 00:03,2021-05-24 00:03,78,25.25,1.06,210
835,su-9613,4,2021-07-28 00:04,2021-11-05 00:04,19,80.65,1.41,220
836,su-9614,5,2021-04-09 00:05,2021-10-29 00:05,78,27.31,1.4,200
837,su-9615,4,2021-08-12 00:06,2021-03-11 00:06,19,27.61,1.34,210
838,su-9616,5,2021-08-06 00:07,2021-12-18 00:07,78,27.9,1.6,230
839,su-9618,5,2021-11-10 00:08,2021-12-15 00:08,19,50.99,1.16,210
840,su-9621,2,2021-07-28 00:09,2021-11-08 00:09,78,22.34,1.37,210
841,su-9628,4,2021-03-01 00:00,2021-05-19 00:00,19,30.68,1.35,230
842,su-963,2,2021-11-04 00:01,2021-08-18 00:01,78,19.02,1.37,220
843,su-9637,5,2021-12-29 00:02,2021-11-28 00:02,19,15.13,1.47,200
844,su-9641,3,2021-01-15 00:03,2021-01-10 00:03,78,90.74,1.46,220
845,su-9648,3,2021-04-10 00:04,2021-08-22 00:04,19,85.96,1.57,200
846,su-9649,3,2021-10-10 00:05,2021-09-28 00:05,78,32.14,1.29,230
847,su-9653,4,2021-02-28 00:06,2021-12-31 00:06,19,8.24,1.36,230
848,su-9657,3,2021-08-23 00:07,2021-06-12 00:07,78,89.49,1.56,250
849,su-9662,3,2021-02-16 00:08,2021-10-22 00:08,19,92.96,1.1,250
850,su-9664,3,2021-12-23 00:09,2021-06-10 00:09,78,53.16,1.16,230
851,su-9666,4,2021-02-24 00:00,2021-06-10 00:00,19,70.77,1.21,200
852,su-9669,1,2021-09-12 00:01,2021-03-30 00:01,78,71.75,1.41,250
853,su-9670,5,2021-09-01 00:02,2021-05-05 00:02,19,21.81,1.07,250
854,su-9672,1,2021-09-12 00:03,2021-12-15 00:03,78,40.8,1.5,220
855,su-9676,2,2021-04-29 00:04,2021-03-13 00:04,19,87.55,1.35,250
856,su-9678,4,2021-06-05 00:05,2021-03-07 00:05,78,70.62,1.34,250
857,su-9680,5,2021-08-07 00:06,2021-06-26 00:06,19,36.06,1.05,210
858,su-9681,4,2021-11-20 00:07,2021-09-20 00:07,78,29.04,1.56,250
859,su-9481,2,2021-10-04 00:08,2021-03-27 00:08,19,36.52,1.31,220
860,su-9484,5,2021-06-15 00:09,2021-04-20 00:09,78,83.93,1.04,210
861,su-9489,2,2021-12-01 00:00,2021-11-13 00:00,19,24.02,1.38,250
862,su-9491,4,2021-09-08 00:01,2021-04-02 00:01,78,86.7,1.56,220
863,su-9492,4,2021-07-14 00:02,2021-05-15 00:02,19,85.0,1.48,230
864,su-9496,2,2021-04-23 00:03,2021-08-25 00:03,78,72.53,1.04,230
865,su-9497,2,2021-12-24 00:04,2021-04-07 00:04,19,91.78,1.32,220
866,su-950,3,2021-02-27 00:05,2021-02-18 00:05,78,44.37,1.08,250
867,su-9501,2,2021-12-25 00:06,2021-09-30 00:06,19,9.21,1.46,200
868,su-9505,2,2021-08-22 00:07,2021-02-28 00:07,78,25.97,1.19,220
869,su-9507,5,2021-09-16 00:08,2021-11-20 00:08,19,30.77,1.48,230
870,su-951,4,2021-07-29 00:09,2021-01-22 00:09,78,24.36,1.16,250
871,su-9513,5,2021-10-04 00:00,2021-05-03 00:00,19,29.31,1.27,230
872,su-9514,5,2021-05-09 00:01,2021-03-25 00:01,78,67.76,1.08,230
873,su-9515,2,2021-07-20 00:02,2021-11-13 00:02,19,83.11,1.47,210
874,su-952,5,2021-04-15 00:03,2021-12-16 00:03,78,39.66,1.03,250
875,su-9529,2,2021-03-21 00:04,2021-08-02 00:04,19,97.89,1.53,220
876,su-9530,1,2021-01-03 00:05,2021-05-18 00:05,78,36.8,1.08,220
877,su-9537,4,2021-04-03 00:06,2021-08-07 00:06,19,81.41,1.43,220
878,su-9543,5,2021-01-09 00:07,2021-07-13 00:07,78,64.59,1.28,250
879,su-9547,2,2021-09-04 00:08,2021-10-22 00:08,19,35.0,1.24,200
880,su-9551,2,2021-08-25 00:09,2021-07-12 00:09,78,88.37,1.37,250
881,su-9558,1,2021-12-08 00:00,2021-09-27 00:00,19,50.18,1.47,210
882,su-956,1,2021-11-17 00:01,2021-09-10 00:01,78,93.12,1.59,250
883,su-9562,5,2021-10-31 00:02,2021-02-23 00:02,19,41.11,1.34,200
884,su-9563,3,2021-12-14 00:03,2021-07-12 00:03,78,69.96,1.46,210
885,su-957,5,2021-11-30 00:04,2021-01-30 00:04,19,31.33,1.08,230
886,su-9570,3,2021-06-19 00:05,2021-04-13 00:05,78,85.21,1.39,200
887,su-9572,5,2021-04-28 00:06,2021-11-06 00:06,19,54.96,1.26,200
888,su-9577,3,2021-09-22 00:07,2021-06-28 00:07,78,8.23,1.59,220
889,su-9581,5,2021-10-07 00:08,2021-08-21 00:08,19,89.55,1.49,230
890,su-9583,3,2021-09-07 00:09,2021-10-24 00:09,78,26.48,1.1,210
891,su-9588,3,2021-01-14 00:00,2021-05-30 00:00,19,89.83,1.53,200
892,su-9592,1,2021-05-12 00:01,2021-06-20 00:01,78,34.24,1.39,250
893,su-9594,2,2021-10-13 00:02,2021-08-15 00:02,19,6.47,1.32,200
894,su-9595,3,2021-01-16 00:03,2021-07-23 00:03,78,85.95,1.27,210
895,su-9599,5,2021-04-21 00:04,2021-07-02 00:04,19,92.21,1.49,200
896,su-960,1,2021-05-19 00:05,2021-02-02 00:05,78,96.33,1.05,230
897,su-9603,5,2021-05-30 00:06,2021-03-12 00:06,19,91.34,1.17,250
898,su-9609,5,2021-07-23 00:07,2021-11-14 00:07,78,5.32,1.48,200
899,su-961,2,2021-10-17 00:08,2021-11-14 00:08,19,65.0,1.27,210
900,su-9610,1,2021-10-06 00:09,2021-03-20 00:09,78,9.75,1.55,250
901,su-9613,4,2021-10-15 00:00,2021-11-29 00:00,19,19.55,1.32,230
902,su-9614,1,2021-11-14 00:01,2021-01-05 00:01,78,66.12,1.15,210
903,su-9615,1,2021-04-09 00:02,2021-04-20 00:02,19,94.1,1.47,230
904,su-9616,4,2021-12-28 00:03,2021-01-10 00:03,78,47.5,1.25,200
905,su-9618,5,2021-09-29 00:04,2021-03-01 00:04,19,33.82,1.38,200
906,su-9621,3,2021-02-12 00:05,2021-01-12 00:05,78,39.27,1.27,210
907,su-9628,4,2021-06-11 00:06,2021-06-14 00:06,19,9.08,1.26,210
908,su-963,4,2021-02-19 00:07,2021-06-25 00:07,78,99.97,1.34,230
909,su-9637,3,2021-01-21 00:08,2021-02-14 00:08,19,24.41,1.0,210
910,su-9641,3,2021-08-03 00:09,2021-02-20 00:09,78,77.3,1.53,230
911,su-9648,5,2021-11-18 00:00,2021-09-02 00:00,19,85.89,1.19,210
912,su-9649,3,2021-01-20 00:01,2021-01-08 00:01,78,75.86,1.38,200
913,su-9653,3,2021-01-28 00:02,2021-05-30 00:02,19,90.24,1.4,220
914,su-9657,4,2021-04-27 00:03,2021-05-27 00:03,78,88.11,1.43,200
915,su-9662,2,2021-11-03 00:04,2021-04-25 00:04,19,65.59,1.01,200
916,su-9664,3,2021-11-20 00:05,2021-02-28 00:05,78,3.15,1.27,230
917,su-9666,5,2021-03-26 00:06,2021-08-12 00:06,19,49.02,1.4,250
918,su-9669,5,2021-11-05 00:07,2021-02-14 00:07,78,53.85,1.56,210
919,su-9670,3,2021-02-07 00:08,2021-10-31 00:08,19,78.87,1.31,220
920,su-9672,5,2021-02-12 00:09,2021-07-10 00:09,78,26.35,1.21,200
921,su-9676,1,2021-10-05 00:00,2021-03-21 00:00,19,85.56,1.17,220
922,su-9678,1,2021-10-01 00:01,2021-07-15 00:01,78,74.23,1.5,210
923,su-9680,1,2021-06-01 00:02,2021-03-30 00:02,19,40.2,1.29,230
924,su-9681,5,2021-08-18 00:03,2021-11-24 00:03,78,20.36,1.21,210
925,su-9481,4,2021-12-10 00:04,2021-04-20 00:04,19,12.16,1.03,210
926,su-9484,4,2021-09-29 00:05,2021-04-23 00:05,78,98.41,1.25,230
927,su-9489,4,2021-08-27 00:06,2021-04-19 00:06,19,43.89,1.04,220
928,su-9491,1,2021-12-02 00:07,2021-03-18 00:07,78,33.75,1.31,220
929,su-9492,2,2021-01-08 00:08,2021-04-26 00:08,19,89.83,1.03,220
930,su-9496,5,2021-10-12 00:09,2021-05-28 00:09,78,1.57,1.49,250
931,su-9497,3,2021-02-25 00:00,2021-06-27 00:00,19,43.79,1.31,220
932,su-950,2,2021-06-18 00:01,2021-12-06 00:01,78,17.72,1.38,220
933,su-9501,4,2021-01-22 00:02,2021-03-27 00:02,19,85.69,1.07,250
934,su-9505,1,2021-04-12 00:03,2021-10-21 00:03,78,1.76,1.48,230
935,su-9507,1,2021-07-13 00:04,2021-04-06 00:04,19,11.25,1.27,210
936,su-951,4,2021-11-08 00:05,2021-03-29 00:05,78,57.08,1.32,200
937,su-9513,2,2021-10-31 00:06,2021-01-12 00:06,19,17.41,1.58,220
938,su-9514,1,2021-06-04 00:07,2021-10-28 00:07,78,3.67,1.47,200
939,su-9515,2,2021-07-22 00:08,2021-07-16 00:08,19,77.93,1.23,250
940,su-952,1,2021-09-30 00:09,2021-03-15 00:09,78,27.67,1.38,200
941,su-9529,5,2021-08-09 00:00,2021-11-09 00:00,19,95.06,1.4,200
942,su-9530,4,2021-06-24 00:01,2021-05-30 00:01,78,27.76,1.38,250
943,su-9537,3,2021-06-27 00:02,2021-07-24 00:02,19,66.13,1.34,210
944,su-9543,2,2021-04-27 00:03,2021-10-16 00:03,78,86.75,1.58,210
945,su-9547,1,2021-04-19 00:04,2021-12-24 00:04,19,33.08,1.09,250
946,su-9551,2,2021-08-20 00:05,2021-04-09 00:05,78,43.34,1.55,230
947,su-9558,3,2021-06-05 00:06,2021-02-28 00:06,19,16.33,1.14,220
948,su-956,3,2021-12-01 00:07,2021-08-29 00:07,78,91.9,1.21,230
949,su-9562,4,2021-09-02 00:08,2021-08-25 00:08,19,20.46,1.57,250
950,su-9563,1,2021-09-17 00:09,2021-12-07 00:09,78,4.85,1.46,220
951,su-957,5,2021-05-03 00:00,2021-03-03 00:00,19,9.94,1.57,200
952,su-9570,1,2021-05-05 00:01,2021-03-19 00:01,78,34.47,1.48,250
953,su-9572,4,2021-11-05 00:02,2021-09-14 00:02,19,99.11,1.44,230
954,su-9577,1,2021-06-06 00:03,2021-03-22 00:03,78,29.11,1.45,200
955,su-9581,2,2021-10-08 00:04,2021-10-08 00:04,19,46.44,1.13,220
956,su-9583,4,2021-09-07 00:05,2021-11-10 00:05,78,61.97,1.16,210
957,su-9588,3,2021-06-25 00:06,2021-08-12 00:06,19,13.56,1.41,220
958,su-9592,1,2021-03-22 00:07,2021-12-24 00:07,78,43.16,1.59,250
959,su-9594,5,2021-08-23 00:08,2021-10-03 00:08,19,20.96,1.08,230
960,su-9595,3,2021-10-11 00:09,2021-11-14 00:09,78,53.55,1.34,220
961,su-9599,4,2021-03-05 00:00,2021-01-19 00:00,19,66.33,1.2,250
962,su-960,5,2021-04-06 00:01,2021-04-10 00:01,78,8.87,1.21,210
963,su-9603,3,2021-05-31 00:02,2021-10-09 00:02,19,11.34,1.21,230
964,su-9609,3,2021-08-04 00:03,2021-03-20 00:03,78,44.08,1.09,210
965,su-961,4,2021-08-13 00:04,2021-12-23 00:04,19,75.99,1.31,200
966,su-9610,3,2021-01-13 00:05,2021-10-02 00:05,78,3.27,1.1,210
967,su-9613,3,2021-05-10 00:06,2021-07-18 00:06,19,34.94,1.36,230
968,su-9614,1,2021-10-16 00:07,2021-05-11 00:07,78,25.24,1.04,210
969,su-9615,4,2021-01-05 00:08,2021-02-16 00:08,19,39.34,1.35,210
970,su-9616,2,2021-03-12 00:09,2021-12-19 00:09,78,2.45,1.52,200
971,su-9618,3,2021-04-04 00:00,2021-06-03 00:00,19,4.68,1.38,250
972,su-9621,1,2021-01-26 00:01,2021-08-29 00:01,78,44.87,1.55,250
973,su-9628,3,2021-07-05 00:02,2021-01-23 00:02,19,51.38,1.51,210
974,su-963,3,2021-06-09 00:03,2021-07-12 00:03,78,95.96,1.52,250
975,su-9637,1,2021-11-03 00:04,2021-02-07 00:04,19,17.63,1.51,230
976,su-9641,2,2021-03-27 00:05,2021-12-10 00:05,78,89.63,1.2,230
977,su-9648,2,2021-02-28 00:06,2021-05-20 00:06,19,58.7,1.21,210
978,su-9649,2,2021-03-30 00:07,2021-09-04 00:07,78,62.66,1.38,250
979,su-9653,3,2021-01-29 00:08,2021-02-16 00:08,19,44.02,1.41,230
980,su-9657,2,2021-03-08 00:09,2021-05-06 00:09,78,58.73,1.35,250
981,su-9662,4,2021-05-24 00:00,2021-02-06 00:00,19,80.94,1.18,250
982,su-9664,3,2021-09-05 00:01,2021-10-12 00:01,78,57.27,1.22,230
983,su-9666,1,2021-04-04 00:02,2021-09-15 00:02,19,47.09,1.2,220
984,su-9669,4,2021-05-10 00:03,2021-07-25 00:03,78,23.08,1.53,200
985,su-9670,1,2021-07-26 00:04,2021-12-23 00:04,19,65.78,1.04,230
986,su-9672,1,2021-04-23 00:05,2021-04-13 00:05,78,58.25,1.25,230
987,su-9676,5,2021-08-24 00:06,2021-05-15 00:06,19,70.51,1.39,250
988,su-9678,3,2021-01-14 00:07,2021-12-18 00:07,78,61.83,1.28,210
989,su-9680,5,2021-08-30 00:08,2021-09-22 00:08,19,15.14,1.12,210
990,su-9681,4,2021-08-05 00:09,2021-11-04 00:09,78,64.98,1.19,250
991,su-9481,1,2021-04-15 00:00,2021-02-26 00:00,19,87.34,1.26,230
992,su-9484,5,2021-08-19 00:01,2021-04-23 00:01,78,38.98,1.05,250
993,su-9489,5,2021-11-14 00:02,2021-07-20 00:02,19,77.77,1.18,230
994,su-9491,5,2021-03-13 00:03,2021-10-01 00:03,78,74.05,1.17,250
995,su-9492,1,2021-01-11 00:04,2021-09-10 00:04,19,55.12,1.57,220
996,su-9496,5,2021-10-31 00:05,2021-01-14 00:05,78,58.67,1.2,250
997,su-9497,5,2021-10-01 00:06,2021-12-29 00:06,19,15.55,1.18,220
998,su-950,5,2021-04-03 00:07,2021-01-13 00:07,78,15.97,1.16,230
999,su-9501,3,2021-10-27 00:08,2021-02-26 00:08,19,38.31,1.14,220
1000,su-9505,3,2021-02-26 00:09,2021-10-29 00:09,78,71.44,1.44,220
1001,su-9507,5,2021-04-16 00:00,2021-06-08 00:00,19,95.43,1.32,220
1002,su-951,4,2021-11-11 00:01,2021-08-23 00:01,78,35.22,1.56,210
1003,su-9513,4,2021-03-07 00:02,2021-04-28 00:02,19,54.59,1.45,230
1004,su-9514,1,2021-05-14 00:03,2021-10-21 00:03,78,3.73,1.16,200
1005,su-9515,1,2021-04-26 00:04,2021-02-24 00:04,19,53.9,1.23,220
1006,su-952,1,2021-03-26 00:05,2021-03-20 00:05,78,23.91,1.11,210
1007,su-9529,3,2021-12-04 00:06,2021-06-25 00:06,19,31.84,1.08,220
1008,su-9530,5,2021-08-22 00:07,2021-02-16 00:07,78,94.18,1.41,220
1009,su-9537,5,2021-11-27 00:08,2021-04-03 00:08,19,73.7,1.03,250
1010,su-9543,1,2021-05-03 00:09,2021-07-24 00:09,78,65.66,1.45,230
1011,su-9547,3,2021-11-24 00:00,2021-09-19 00:00,19,66.81,1.54,210
1012,su-9551,3,2021-11-06 00:01,2021-11-03 00:01,78,71.65,1.23,200
1013,su-9558,5,2021-05-25 00:02,2021-09-15 00:02,19,45.62,1.27,200
1014,su-956,4,2021-12-11 00:03,2021-02-08 00:03,78,69.87,1.13,210
1015,su-9562,4,2021-08-23 00:04,2021-08-05 00:04,19,98.13,1.01,230
1016,su-9563,1,2021-10-31 00:05,2021-01-18 00:05,78,85.02,1.48,230
1017,su-957,4,2021-02-26 00:06,2021-06-02 00:06,19,94.39,1.1,220
1018,su-9570,4,2021-12-26 00:07,2021-11-20 00:07,78,94.52,1.09,220
1019,su-9572,4,2021-09-16 00:08,2021-08-22 00:08,19,80.21,1.13,220
1020,su-9577,3,2021-01-23 00:09,2021-11-08 00:09,78,95.12,1.09,230
1021,su-9581,1,2021-10-29 00:00,2021-01-22 00:00,19,38.29,1.31,200
1022,su-9583,5,2021-02-02 00:01,2021-06-04 00:01,78,69.06,1.51,210
1023,su-9588,3,2021-10-24 00:02,2021-09-05 00:02,19,77.82,1.02,220
1024,su-9592,5,2021-10-27 00:03,2021-07-10 00:03,78,85.09,1.36,210
1025,su-9594,4,2021-01-11 00:04,2021-07-10 00:04,19,30.84,1.15,230
1026,su-9595,2,2021-06-11 00:05,2021-02-16 00:05,78,48.24,1.06,200
1027,su-9599,3,2021-10-16 00:06,2021-09-12 00:06,19,71.31,1.08,200
1028,su-960,2,2021-08-25 00:07,2021-08-02 00:07,78,2.83,1.25,220
1029,su-9603,4,2021-01-11 00:08,2021-04-11 00:08,19,13.44,1.0,250
1030,su-9609,5,2021-05-05 00:09,2021-08-25 00:09,78,75.29,1.15,250
1031,su-961,1,2021-11-27 00:00,2021-07-06 00:00,19,50.95,1.21,250
1032,su-9610,1,2021-09-27 00:01,2021-08-23 00:01,78,47.94,1.34,210
1033,su-9613,5,2021-02-28 00:02,2021-01-02 00:02,19,26.09,1.58,220
1034,su-9614,5,2021-04-28 00:03,2021-12-29 00:03,78,75.56,1.22,220
1035,su-9615,1,2021-07-02 00:04,2021-11-25 00:04,19,88.58,1.23,250
1036,su-9616,2,2021-04-13 00:05,2021-09-04 00:05,78,33.64,1.25,250
1037,su-9618,5,2021-05-30 00:06,2021-02-18 00:06,19,51.71,1.2,210
1038,su-9621,4,2021-01-15 00:07,2021-09-13 00:07,78,53.34,1.25,220
1039,su-9628,1,2021-08-31 00:08,2021-06-26 00:08,19,15.43,1.41,250
1040,su-963,2,2021-05-17 00:09,2021-12-01 00:09,78,18.57,1.07,220
1041,su-9637,2,2021-01-07 00:00,2021-09-18 00:00,19,93.97,1.3,220
1042,su-9641,2,2021-05-03 00:01,2021-12-02 00:01,78,75.42,1.47,200
1043,su-9648,5,2021-04-28 00:02,2021-10-09 00:02,19,43.9,1.59,250
1044,su-9649,4,2021-11-26 00:03,2021-07-08 00:03,78,20.34,1.56,220
1045,su-9653,2,2021-04-23 00:04,2021-04-23 00:04,19,5.26,1.47,220
1046,su-9657,3,2021-06-13 00:05,2021-02-18 00:05,78,37.88,1.51,210
1047,su-9662,4,2021-08-01 00:06,2021-08-24 00:06,19,58.81,1.16,200
1048,su-9664,5,2021-10-12 00:07,2021-05-31 00:07,78,53.36,1.4,210
1049,su-9666,3,2021-11-02 00:08,2021-07-25 00:08,19,47.34,1.59,220
1050,su-9669,3,2021-12-30 00:09,2021-03-03 00:09,78,66.24,1.45,210
1051,su-9670,4,2021-05-15 00:00,2021-03-04 00:00,19,43.59,1.41,220
1052,su-9672,1,2021-10-06 00:01,2021-11-20 00:01,78,96.35,1.43,200
1053,su-9676,5,2021-06-17 00:02,2021-05-18 00:02,19,85.97,1.4,210
1054,su-9678,3,2021-10-07 00:03,2021-06-01 00:03,78,91.98,1.34,200
1055,su-9680,2,2021-09-13 00:04,2021-06-22 00:04,19,15.3,1.39,220
1056,su-9681,5,2021-02-09 00:05,2021-08-19 00:05,78,36.64,1.16,200
1057,su-9481,1,2021-12-12 00:06,2021-10-12 00:06,19,13.06,1.39,250
1058,su-9484,1,2021-05-27 00:07,2021-12-16 00:07,78,11.06,1.39,200
1059,su-9489,3,2021-02-25 00:08,2021-03-05 00:08,19,76.94,1.34,200
1060,su-9491,4,2021-11-03 00:09,2021-04-03 00:09,78,85.77,1.01,230
1061,su-9492,1,2021-12-28 00:00,2021-02-13 00:00,19,74.52,1.06,200
1062,su-9496,1,2021-04-10 00:01,2021-07-17 00:01,78,85.69,1.39,210
1063,su-9497,4,2021-06-08 00:02,2021-05-20 00:02,19,59.13,1.22,220
1064,su-950,5,2021-11-22 00:03,2021-07-20 00:03,78,57.99,1.43,220
1065,su-9501,5,2021-01-23 00:04,2021-02-25 00:04,19,16.53,1.12,220
1066,su-9505,4,2021-09-24 00:05,2021-03-28 00:05,78,95.11,1.5,210
1067,su-9507,2,2021-07-11 00:06,2021-01-29 00:06,19,23.16,1.49,230
1068,su-951,4,2021-07-14 00:07,2021-03-22 00:07,78,35.18,1.04,210
1069,su-9513,2,2021-12-03 00:08,2021-06-29 00:08,19,70.96,1.06,220
1070,su-9514,3,2021-09-28 00:09,2021-07-19 00:09,78,78.21,1.23,210
1071,su-9515,3,2021-06-11 00:00,2021-09-07 00:00,19,2.01,1.29,200
1072,su-952,1,2021-07-11 00:01,2021-08-13 00:01,78,90.03,1.23,230
1073,su-9529,5,2021-03-07 00:02,2021-11-18 00:02,19,68.53,1.47,220
1074,su-9530,1,2021-12-08 00:03,2021-11-15 00:03,78,90.39,1.41,230
1075,su-9537,5,2021-02-06 00:04,2021-11-17 00:04,19,43.44,1.05,210
1076,su-9543,3,2021-09-22 00:05,2021-01-18 00:05,78,58.27,1.13,250
1077,su-9547,5,2021-04-21 00:06,2021-04-04 00:06,19,1.61,1.05,200
1078,su-9551,2,2021-04-15 00:07,2021-04-11 00:07,78,83.21,1.57,230
1079,su-9558,5,2021-03-21 00:08,2021-12-01 00:08,19,41.99,1.09,220
